"Kodeunit","kdbeli","nofaktur","tglfaktur","tglkembali","jmlpak","jmlkg","nilai","mutasi","nilaibayar","Batal",
"29","L07182","FAK201801V00078","31/01/2018 0:00:00","27/04/2018 0:00:00","28640","5000","200384800","0","0","",
"29","L07259","FAK201905V00382","31/05/2019 0:00:00","10/06/2019 0:00:00","960","44,16","8912640","0","0","",
"29","L07259","FAK201806V00380","04/06/2018 0:00:00","29/06/2018 0:00:00","432","19,44","4847040","0","0","",
"29","L07130","FAK201810V00863","05/10/2018 0:00:00","30/11/2018 0:00:00","928","84,88","5899695,47","0","0","",
"29","L07130","FAK201810V00861","05/10/2018 0:00:00","30/11/2018 0:00:00","624","56,88","4258208,59","0","0","",
"29","L07130","FAK201810V00864","05/10/2018 0:00:00","30/11/2018 0:00:00","448","34,48","3199933,27","0","0","",
"29","L07130","FAK201810V00865","05/10/2018 0:00:00","30/11/2018 0:00:00","624","56,88","4258208,59","0","0","",
"29","L07237","FAK201904V00237","11/04/2019 0:00:00","11/05/2019 0:00:00","480","120","4963200","0","0","",
"29","L07237","FAK201903V00174","27/03/2019 0:00:00","27/04/2019 0:00:00","1980","309","13035000","0","0","",
"29","L07259","FAK201805V00339","22/05/2018 0:00:00","29/06/2018 0:00:00","288","12,96","2423520","0","0","",
"29","L07130","FAK201810V00866","05/10/2018 0:00:00","30/11/2018 0:00:00","832","79,36","6465175,55","0","0","",
"29","L07130","FAK201810V00862","05/10/2018 0:00:00","30/11/2018 0:00:00","624","56,88","4394972,2","0","0","",
"29","L07237","FAK201902V00112","28/02/2019 0:00:00","28/03/2019 0:00:00","3740","342,2","27341797,12","0","0","",
"29","L07259","FAK201805V00340","22/05/2018 0:00:00","08/06/2018 0:00:00","180","18","1889910","0","0","",
"29","L07237","FAK201901V00021","21/01/2019 0:00:00","27/03/2019 0:00:00","14920","184,2","25970560","0","0","",
"29","L07221","FAK201812V01107","07/12/2018 0:00:00","07/02/2019 0:00:00","15000","27,75","2146155","0","0","",
"29","L07221","FAK201810V00877","09/10/2018 0:00:00","16/11/2018 0:00:00","15000","27,75","2146155","0","0","",
"29","L07221","FAK201808V00631","20/08/2018 0:00:00","04/09/2018 0:00:00","15000","27,75","2146155","0","0","",
"29","L07221","FAK201805V00349","24/05/2018 0:00:00","25/06/2018 0:00:00","15000","27,75","2146155","0","0","",
"29","L07221","FAK201803V00122","06/03/2018 0:00:00","07/03/2018 0:00:00","15000","27,75","2146155","0","0","",
"29","L00029","FAK201908V00587","05/08/2019 0:00:00","10/08/2019 0:00:00","1968","98,4","8442720","0","0","",
"29","L00029","FAK201809V00754","18/09/2018 0:00:00","15/10/2018 0:00:00","960","43,2","9187200","0","0","",
"29","L00029","FAK201806V00423","25/06/2018 0:00:00","25/06/2018 0:00:00","960","45,6","5491200","0","0","",
"29","L00029","FAK201805V00366","30/05/2018 0:00:00","11/06/2018 0:00:00","912","43,44","5148000","0","0","",
"29","L07237","FAK201901V00008","15/01/2019 0:00:00","27/03/2019 0:00:00","19360","400,6","36250280","0","0","",
"29","L00030","FAK201906V00471","27/06/2019 0:00:00","30/06/2019 0:00:00","480","24","2059200","0","0","",
"29","L07130","FAK201809V00835","28/09/2018 0:00:00","30/11/2018 0:00:00","952","89,92","5870727,81","0","0","",
"29","L07130","FAK201809V00836","28/09/2018 0:00:00","30/11/2018 0:00:00","904","87,76","5494151,34","0","0","",
"29","L07130","FAK201809V00837","28/09/2018 0:00:00","30/11/2018 0:00:00","712","77,92","4740997,89","0","0","",
"29","L07130","FAK201809V00838","28/09/2018 0:00:00","30/11/2018 0:00:00","648","61,92","4014882,43","0","0","",
"29","L07130","FAK201809V00839","28/09/2018 0:00:00","30/11/2018 0:00:00","648","61,92","4014882,43","0","0","",
"29","L07130","FAK201808V00622","15/08/2018 0:00:00","30/11/2018 0:00:00","336","43,2","2236282,75","0","0","",
"29","L07130","FAK201808V00621","15/08/2018 0:00:00","30/11/2018 0:00:00","304","35,2","1873225,03","0","0","",
"29","L07130","FAK201808V00623","15/08/2018 0:00:00","30/11/2018 0:00:00","352","37,12","2696340,33","0","0","",
"29","L07130","FAK201808V00620","15/08/2018 0:00:00","30/11/2018 0:00:00","376","34,24","3397792,81","0","0","",
"29","L07130","FAK201808V00614","14/08/2018 0:00:00","30/11/2018 0:00:00","448","41,68","3483674,53","0","0","",
"29","L07130","FAK201808V00615","14/08/2018 0:00:00","30/11/2018 0:00:00","256","32,56","1982721,27","0","0","",
"29","L07130","FAK201808V00616","14/08/2018 0:00:00","30/11/2018 0:00:00","80","10,16","924445,94","0","0","",
"29","L07130","FAK201808V00617","14/08/2018 0:00:00","30/11/2018 0:00:00","448","41,92","3221947,43","0","0","",
"29","L07130","FAK201808V00618","14/08/2018 0:00:00","30/11/2018 0:00:00","200","19,52","1759727,82","0","0","",
"29","L07130","FAK201808V00619","14/08/2018 0:00:00","30/11/2018 0:00:00","352","37,12","2770055,46","0","0","",
"29","L07130","FAK201808V00613","14/08/2018 0:00:00","30/11/2018 0:00:00","112","18,16","1287503,67","0","0","",
"29","L07237","FAK201812V01171","27/12/2018 0:00:00","28/12/2019 0:00:00","1120","182,8","9944000","0","0","",
"29","L00030","FAK201903V00192","28/03/2019 0:00:00","04/04/2019 0:00:00","576","25,92","4319040","0","0","",
"29","L00030","FAK201901V00031","25/01/2019 0:00:00","27/03/2019 0:00:00","576","25,92","3806399,52","0","0","",
"29","L00030","FAK201811V01051","22/11/2018 0:00:00","30/11/2018 0:00:00","480","21,6","4593600","0","0","",
"29","L00030","FAK201809V00809","27/09/2018 0:00:00","15/10/2018 0:00:00","576","25,92","3927839,52","0","0","",
"29","L07237","FAK201812V01133","13/12/2018 0:00:00","19/12/2019 0:00:00","6656","90,12","9014720","0","0","",
"29","L07237","FAK201811V01073","27/11/2018 0:00:00","30/11/2018 0:00:00","640","160","6617600","0","0","",
"29","L07237","FAK201811V01016","14/11/2018 0:00:00","30/11/2018 0:00:00","2104","156,4","10809128","0","0","",
"29","L07221","FAK201904V00242","11/04/2019 0:00:00","01/01/1900 0:00:00","25000","46,25","3576925","0","0","",
"29","L00030","FAK201807V00540","24/07/2018 0:00:00","02/08/2018 0:00:00","624","31,2","2676960","0","0","",
"29","L07237","FAK201810V00958","29/10/2018 0:00:00","07/11/2018 0:00:00","7500","13,5","4125000","0","0","",
"29","L07237","FAK201810V00959","29/10/2018 0:00:00","07/11/2018 0:00:00","15000","27","8250000","0","0","",
"29","L07237","FAK201810V00913","23/10/2018 0:00:00","07/11/2018 0:00:00","2696","306,8","15761152","0","0","",
"29","L07237","FAK201810V00889","15/10/2018 0:00:00","07/11/2018 0:00:00","1200","152,4","11853600","0","0","",
"29","L00030","FAK201806V00424","25/06/2018 0:00:00","04/07/2018 0:00:00","864","42,48","4356000","0","0","",
"29","L00030","FAK201805V00298","15/05/2018 0:00:00","21/05/2018 0:00:00","816","40,32","3896640","0","0","",
"29","L07237","FAK201809V00757","18/09/2018 0:00:00","07/11/2018 0:00:00","5620","158,1","10905400","0","0","",
"29","L07237","FAK201809V00747","14/09/2018 0:00:00","07/11/2018 0:00:00","5","0,25","1249999,96","0","0","",
"29","L07237","FAK201809V00736","12/09/2018 0:00:00","07/11/2018 0:00:00","720","130,8","6523199,76","0","0","",
"29","L07237","FAK201809V00718","06/09/2018 0:00:00","07/11/2018 0:00:00","1944","94,08","8091600","0","0","",
"29","L07237","FAK201808V00680","28/08/2018 0:00:00","07/11/2018 0:00:00","25000","45","13750000","0","0","",
"29","L07237","FAK201808V00681","28/08/2018 0:00:00","07/11/2018 0:00:00","720","32,4","5148000","0","0","",
"29","L07237","FAK201808V00648","20/08/2018 0:00:00","07/11/2018 0:00:00","11444","239,8","15154128","0","0","",
"29","L07272","FAK201812V01093","05/12/2018 0:00:00","25/01/2019 0:00:00","1184","296","16067516,5","0","0","",
"29","L07272","FAK201812V01092","05/12/2018 0:00:00","25/01/2019 0:00:00","336","16,8","2044005,92","0","0","",
"29","L07272","FAK201811V01064","26/11/2018 0:00:00","25/01/2019 0:00:00","240","12","1460004,23","0","0","",
"29","L07272","FAK201811V01039","19/11/2018 0:00:00","25/01/2019 0:00:00","1120","126,4","9448842,76","0","0","",
"29","L07272","FAK201811V01040","19/11/2018 0:00:00","25/01/2019 0:00:00","816","36,72","11837253,85","0","0","",
"29","L07272","FAK201811V01009","14/11/2018 0:00:00","25/01/2019 0:00:00","768","34,56","11140944,8","0","0","",
"29","L07272","FAK201811V01008","14/11/2018 0:00:00","25/01/2019 0:00:00","144","6,48","2088927,15","0","0","",
"29","L07272","FAK201811V01007","14/11/2018 0:00:00","25/01/2019 0:00:00","688","85,6","6102065,23","0","0","",
"29","L07272","FAK201811V00990","05/11/2018 0:00:00","01/01/1900 0:00:00","528","26,4","3212009,31","0","0","",
"29","LO7280","FAK201809V00781","21/09/2018 0:00:00","07/11/2018 0:00:00","90816","4596","245197920","0","0","",
"29","L07200","FAK201909V00742","30/09/2019 0:00:00","01/01/1900 0:00:00","20400","3480","146784000","0","0","",
"29","L07272","FAK201810V00963","31/10/2018 0:00:00","25/01/2019 0:00:00","864","216","11724944,47","0","0","",
"29","L07272","FAK201810V00961","30/10/2018 0:00:00","25/01/2019 0:00:00","928","174,4","10437149,13","0","0","",
"29","L07272","FAK201810V00962","30/10/2018 0:00:00","25/01/2019 0:00:00","1056","47,52","15318799,1","0","0","",
"29","L07272","FAK201810V00918","24/10/2018 0:00:00","25/01/2019 0:00:00","288","12,96","4177854,3","0","0","",
"29","L07272","FAK201810V00917","24/10/2018 0:00:00","25/01/2019 0:00:00","496","56,8","4215291,94","0","0","",
"29","L07272","FAK201810V00899","17/10/2018 0:00:00","25/01/2019 0:00:00","2400","600","32569290,2","0","0","",
"29","LO7288","FAK201902V00136","27/02/2019 0:00:00","27/03/2019 0:00:00","4816","623,2","48833596,07","0","0","",
"29","L07264","FAK201803V00123","07/03/2018 0:00:00","26/04/2018 0:00:00","16884","2161,08","99236280","0","0","",
"29","L07264","FAK201803V00124","07/03/2018 0:00:00","26/04/2018 0:00:00","168","8,16","1399200","0","0","",
"29","L07264","FAK201801V00037","18/01/2018 0:00:00","26/01/2018 0:00:00","4512","487,44","24350700","0","0","",
"29","LO7293","FAK201907V00582","31/07/2019 0:00:00","24/08/2019 0:00:00","72200","5390","274727200","0","0","",
"29","L07210","FAK201807V00498","13/07/2018 0:00:00","27/08/2018 0:00:00","11400","1530","66897600","0","0","",
"29","L07210","FAK201807V00499","13/07/2018 0:00:00","27/08/2018 0:00:00","4800","240","21120000","0","0","",
"29","L07210","FAK201807V00500","13/07/2018 0:00:00","27/08/2018 0:00:00","4900","565","24912800","0","0","",
"29","L07210","FAK201805V00364","30/05/2018 0:00:00","20/07/2018 0:00:00","9600","480","42240000","0","0","",
"29","L07210","FAK201805V00365","30/05/2018 0:00:00","20/07/2018 0:00:00","32040","4314","189552000","0","0","",
"29","L07272","FAK201810V00900","17/10/2018 0:00:00","25/01/2019 0:00:00","5040","226,8","63305722,45","0","0","",
"29","L07272","FAK201810V00894","15/10/2018 0:00:00","25/01/2019 0:00:00","288","52,8","3189544,91","0","0","",
"29","L07111","FAK201905V00346","28/05/2019 0:00:00","29/05/2019 0:00:00","500","0,9","499999,5","0","0","",
"29","L07272","FAK201810V00895","15/10/2018 0:00:00","25/01/2019 0:00:00","192","8,64","2785236,2","0","0","",
"29","L07272","FAK201810V00871","08/10/2018 0:00:00","25/01/2019 0:00:00","2400","108","29514518,57","0","0","",
"29","L07272","FAK201810V00872","08/10/2018 0:00:00","25/01/2019 0:00:00","2176","352","22341790,63","0","0","",
"29","L07272","FAK201809V00802","25/09/2018 0:00:00","23/10/2018 0:00:00","592","119,2","5675146,9","0","0","",
"29","L07143","FAK201902V00084","13/02/2019 0:00:00","19/03/2019 0:00:00","6352","538,72","32338560,32","0","0","",
"29","L07143","FAK201902V00085","13/02/2019 0:00:00","19/03/2019 0:00:00","29480","2438","104117860","0","0","",
"29","L07111","FAK201810V00890","15/10/2018 0:00:00","16/11/2018 0:00:00","500","0,9","349998","0","0","",
"29","L07272","FAK201809V00801","25/09/2018 0:00:00","23/10/2018 0:00:00","480","21,6","4383539,84","0","0","",
"29","L07272","FAK201809V00752","18/09/2018 0:00:00","23/10/2018 0:00:00","816","36,72","7573842,63","0","0","",
"29","L07272","FAK201809V00734","12/09/2018 0:00:00","23/10/2018 0:00:00","976","100","6200244,29","0","0","",
"29","L07278","FAK201809V00756","18/09/2018 0:00:00","07/11/2018 0:00:00","2688","132,96","12856480","0","0","",
"29","L07272","FAK201809V00735","12/09/2018 0:00:00","23/10/2018 0:00:00","816","36,72","9015777,91","0","0","",
"29","L07272","FAK201809V00751","11/09/2018 0:00:00","23/10/2018 0:00:00","640","102,4","5269917,47","0","0","",
"29","L07272","FAK201809V00707","04/09/2018 0:00:00","23/10/2018 0:00:00","1072","143,2","7901074,05","0","0","",
"29","L07272","FAK201809V00706","04/09/2018 0:00:00","23/10/2018 0:00:00","1248","56,16","11950459,26","0","0","",
"29","L07272","FAK201808V00686","28/08/2018 0:00:00","23/10/2018 0:00:00","1824","264","14108922,62","0","0","",
"29","L07272","FAK201808V00687","28/08/2018 0:00:00","23/10/2018 0:00:00","864","38,88","9943853,32","0","0","",
"29","L07272","FAK201808V00649","20/08/2018 0:00:00","04/09/2018 0:00:00","672","30,24","5193818,23","0","0","",
"29","L07272","FAK201808V00650","20/08/2018 0:00:00","04/09/2018 0:00:00","256","44,8","2233531,42","0","0","",
"29","L07272","FAK201808V00612","14/08/2018 0:00:00","03/09/2018 0:00:00","192","8,64","2328580,32","0","0","",
"29","L07272","FAK201808V00611","14/08/2018 0:00:00","03/09/2018 0:00:00","160","40","1788371,2","0","0","",
"29","L07272","FAK201808V00583","07/08/2018 0:00:00","20/08/2018 0:00:00","432","19,44","5239305,72","0","0","",
"29","L07272","FAK201808V00584","07/08/2018 0:00:00","20/08/2018 0:00:00","1680","84","7790003,76","0","0","",
"29","L07272","FAK201808V00585","07/08/2018 0:00:00","20/08/2018 0:00:00","480","120","5365113,6","0","0","",
"29","L07272","FAK201807V00559","31/07/2018 0:00:00","27/08/2018 0:00:00","960","240","10730227,2","0","0","",
"29","L07272","FAK201807V00558","31/07/2018 0:00:00","01/01/1900 0:00:00","1104","54,48","6197865,96","0","0","",
"29","L07272","FAK201807V00541","25/07/2018 0:00:00","07/08/2018 0:00:00","1248","58,8","10492478,04","0","0","",
"29","L07272","FAK201807V00542","25/07/2018 0:00:00","07/08/2018 0:00:00","960","240","10730227,2","0","0","",
"29","L07210","FAK201801V00077","31/01/2018 0:00:00","27/02/2018 0:00:00","26240","1950,8","102125320","0","0","",
"29","L07237","FAK201802V00091","13/02/2018 0:00:00","14/02/2018 0:00:00","2160","97,2","15444000","0","0","",
"29","L07237","FAK201801V00051","25/01/2018 0:00:00","26/01/2018 0:00:00","107700","1143,7","95748400","0","0","",
"29","L07118","FAK201808V00600","10/08/2018 0:00:00","27/08/2018 0:00:00","816","39,12","6613466,11","0","0","",
"29","L07269","FAK201805V00357","25/05/2018 0:00:00","30/05/2018 0:00:00","240","12","1029600","0","0","",
"29","L07118","FAK201808V00601","10/08/2018 0:00:00","27/08/2018 0:00:00","816","39,12","6613466,11","0","0","",
"29","L07118","FAK201807V00549","26/07/2018 0:00:00","30/08/2018 0:00:00","304","54,4","2460843,44","0","0","",
"29","L07118","FAK201807V00543","25/07/2018 0:00:00","07/08/2018 0:00:00","6240","304,8","37084565,76","0","0","",
"29","L07118","FAK201807V00545","25/07/2018 0:00:00","07/08/2018 0:00:00","6240","304,8","37084565,76","0","0","",
"29","LO7285","FAK201909V00665","02/09/2019 0:00:00","01/01/1900 0:00:00","104","15,2","864752,46","0","0","",
"29","L07143","FAK201902V00086","13/02/2019 0:00:00","19/03/2019 0:00:00","6272","1011,92","54757225,6","0","0","",
"29","L07111","FAK201808V00630","20/08/2018 0:00:00","16/11/2018 0:00:00","2500","4,5","1749990","0","0","",
"29","LO7285","FAK201908V00598","07/08/2019 0:00:00","10/08/2019 0:00:00","120","9,6","708699,42","0","0","",
"29","LO7285","FAK201907V00562","29/07/2019 0:00:00","01/08/2019 0:00:00","80","10,4","717614,04","0","0","",
"29","LO7285","FAK201906V00436","14/06/2019 0:00:00","17/06/2019 0:00:00","152","17,6","1138849,14","0","0","",
"29","LO7285","FAK201905V00419","29/05/2019 0:00:00","01/06/2019 0:00:00","48","2,4","280823,4","0","0","",
"29","LO7285","FAK201904V00291","25/04/2019 0:00:00","02/05/2019 0:00:00","152","17,6","1138849,14","0","0","",
"29","LO7285","FAK201901V00054","31/01/2019 0:00:00","27/03/2019 0:00:00","240","31,2","2152798,88","0","0","",
"29","L07111","FAK201805V00354","25/05/2018 0:00:00","25/06/2018 0:00:00","2500","4,5","1749990","0","0","",
"29","L00039","FAK201809V00798","25/09/2018 0:00:00","26/10/2018 0:00:00","2112","112,32","14730352","0","0","",
"29","L07274","FAK201908V00639","23/08/2019 0:00:00","01/01/1900 0:00:00","200","200","11080000","0","0","",
"29","LO7289","FAK201909V00728","24/09/2019 0:00:00","01/01/1900 0:00:00","40080","4348,8","189868800","0","0","",
"29","LO7289","FAK201908V00648","28/08/2019 0:00:00","02/09/2019 0:00:00","11200","1894","86855120","0","0","",
"29","L00031","FAK201902V00055","28/02/2019 0:00:00","27/03/2019 0:00:00","816","36,72","6035040","0","0","",
"29","L00031","FAK201805V00264","04/05/2018 0:00:00","15/05/2018 0:00:00","720","32,4","5148000","0","0","",
"29","L07118","FAK201909V00748","30/09/2019 0:00:00","01/01/1900 0:00:00","128","12,8","896633,73","0","0","",
"29","LO7290","FAK201909V00749","30/09/2019 0:00:00","01/01/1900 0:00:00","45000","3155,5","147994000","0","0","",
"29","LO7289","FAK201908V00652","28/08/2019 0:00:00","02/09/2019 0:00:00","5340","169,8","11662200","0","0","",
"29","L07200","FAK201809V00826","28/09/2018 0:00:00","07/11/2018 0:00:00","18400","3520","147488000","0","0","",
"29","L07200","FAK201809V00827","28/09/2018 0:00:00","07/11/2018 0:00:00","18400","3520","147488000","0","0","",
"29","L07200","FAK201809V00828","28/09/2018 0:00:00","07/11/2018 0:00:00","18400","3520","147488000","0","0","",
"29","L07200","FAK201809V00829","28/09/2018 0:00:00","07/11/2018 0:00:00","14400","3600","148896000","0","0","",
"29","L07200","FAK201809V00830","28/09/2018 0:00:00","07/11/2018 0:00:00","14400","3600","148896000","0","0","",
"29","L07261","FAK201908V00630","22/08/2019 0:00:00","06/09/2019 0:00:00","29200","2360","107791200","0","0","",
"29","L07261","FAK201908V00631","22/08/2019 0:00:00","06/09/2019 0:00:00","19600","2660","116239200","0","0","",
"29","L07261","FAK201906V00489","30/06/2019 0:00:00","30/07/2019 0:00:00","26400","2220","101138400","0","0","",
"29","L07261","FAK201906V00491","30/06/2019 0:00:00","30/07/2019 0:00:00","15600","2220","96782400","0","0","",
"29","L07261","FAK201905V00324","31/05/2019 0:00:00","30/06/2019 0:00:00","41900","4261","195789000","0","0","",
"29","L07261","FAK201903V00226","29/03/2019 0:00:00","29/04/2019 0:00:00","30400","1511","77088000","0","0","",
"29","L07268","FAK201812V01127","12/12/2018 0:00:00","31/12/2018 0:00:00","50","2,5","12500000,15","0","0","",
"29","L07268","FAK201805V00350","24/05/2018 0:00:00","25/06/2018 0:00:00","336","15,12","2846704,58","0","0","",
"29","L07143","FAK201804V00200","18/04/2018 0:00:00","07/06/2018 0:00:00","6800","1160","47460160","0","0","",
"29","L07143","FAK201804V00197","13/04/2018 0:00:00","07/06/2018 0:00:00","20448","905,94","85725340,8","0","0","",
"29","L07143","FAK201804V00198","13/04/2018 0:00:00","07/06/2018 0:00:00","6228","828,6","35247363,36","0","0","",
